page,filepath,noise_mad,noise_wavelet,noise_laplacian,time_calculate_noise_features,edge_density,edge_strength,time_calculate_edge_features,print_pattern_energy,print_pattern_variance,time_calculate_print_pattern_features,histogram_entropy,histogram_spread,time_calculate_histogram_features,dct_high_freq_mean,dct_low_freq_var,time_calculate_dct_features,high_freq_energy,moire_score,halftone_score,time_analyze_frequency_domain,ela_mean,ela_variance,ela_regional_var,time_enhanced_ela_analysis,saturation_variance,value_variance,time_calculate_color_features,blocking_artifacts,double_compression_likelihood,time_check_jpeg_artifacts,clone_detection_score,time_detect_clones,luminance_gradient_var,time_analyze_luminance_gradients,phash,time_calculate_phash,meta_basic_title,meta_basic_author,meta_basic_creator,meta_basic_producer,meta_basic_creation_date,meta_basic_modification_date,meta_basic_time_extract_pdf_metadata,meta_forensic_software_indicators,meta_forensic_date_anomalies,meta_forensic_metadata_anomaly_score,meta_forensic_error_exiftool,meta_forensic_raw_exif,meta_forensic_time_enhanced_metadata_analysis,document_type_label
15,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,0.0,0.0,554.93456323839,0.13909740000053716,0.06701953779540419,390.6376068439141,0.08955900000000838,212.8181939884834,470.9871250027067,0.5014317000004667,3.3481273651123047,256.0,0.0013471000002027722,4.7357484559923835,921292.3621641824,0.007362000000284752,179.64968119169092,204.96632439870632,46.0,0.05476679999992484,0.6903504406388202,1.5852008659763834,0.6985553350369726,0.10900360000050568,0.0,2080.735148626836,0.05014099999971222,5.2051897048950195,0.39075457047347995,0.145309499999712,0.0,0.20294400000057067,15647.121941566345,0.1001749999995809,fe960eb429a5254b,0.018024300001343363,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
16,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,0.0,0.0,449.0170153130631,0.1281862000014371,0.04889502620623097,411.62921888254505,0.0853834999998071,210.68533400269132,465.9275578177872,0.42208469999968656,2.799954414367676,256.0,0.001514000001407112,4.289247614988685,941996.1960694862,0.008635400001367088,177.49578381787558,203.36626252837402,58.0,0.052158000000417815,0.5588421003998952,1.3781329275730925,0.5013222391093948,0.0888771000009001,0.0,1914.6667915383996,0.04915400000027148,4.071819305419922,0.4196786397388187,0.1559488999992027,0.0,0.1616546000004746,13037.37105696365,0.09685239999998885,af36683f68f00761,0.017622200000914745,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
17,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,0.0,0.0,666.9881160354138,0.13228330000129063,0.053805688364240885,427.11841509999937,0.09683120000045164,213.3053326469493,416.2294473782981,0.42062369999985094,3.123413562774658,256.0,0.0023844999996072147,4.667428413832859,937809.2692719036,0.007442999998602318,179.67931537103678,203.90962817782352,60.0,0.05516389999866078,0.6954987950565099,1.7879813629281704,0.8424716221661852,0.10910560000047553,0.0,1990.4924768597011,0.04732750000039232,4.740512847900391,0.45957800788878783,0.1550688999996055,0.0,0.18729609999900276,14966.658737902684,0.1044287999993685,ab3c394af40bc2b5,0.018934300000182702,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
18,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,0.0,0.0,426.0651580508059,0.13482890000159387,0.04436198024310199,418.43357498425695,0.08499119999942195,210.40663002998306,472.70030668594745,0.2846958000009181,2.6006171703338623,256.0,0.0016511000012542354,4.082569453561021,947290.5012162664,0.007383199999821954,177.32652564004817,203.1658419427389,57.0,0.04376520000005257,0.5255292633309614,1.350042403377982,0.5079328480486458,0.10722930000156339,0.0,1990.36205565177,0.04699360000086017,3.8018341064453125,0.4385100036967141,0.16506159999880765,0.0,0.18106709999847226,12596.358625489403,0.10587140000097861,bb6f3c6348253748,0.017839500000263797,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
19,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,0.0,0.0,162.8083610871454,0.12996659999953408,0.013440369762208842,451.19934094771304,0.08135690000017348,201.00192099482726,502.33642036010764,0.29105130000061763,1.9690226316452026,256.0,0.001419000000169035,3.0088973650151987,990367.1955063975,0.007328100000449922,168.14950024911272,197.80398898724343,51.0,0.042383399999380345,0.29811073075246075,0.6949283114166966,0.42547242950760733,0.10514390000025742,0.0,808.5889525203085,0.05192929999975604,1.575773000717163,0.3791109661014898,0.15125500000067404,0.0,0.12524089999897114,5598.125277833404,0.10353260000010778,e4c7933c4dd93264,0.018083699998896918,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
20,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,17.0,2.0966843029993956,388.0773397492178,0.16389999999955762,0.03841392723393025,450.1862151754802,0.08581899999990128,207.71157815559533,550.6734820912839,0.42378370000005816,5.795200824737549,256.0,0.0010741000005509704,3.9183767471428164,769419.5185470489,0.008613999998487998,175.10148518552134,204.52134325144476,94.0,0.051623400000607944,1.1693216393365187,1.8475296950998399,0.592099997251445,0.0967876000013348,0.0,2008.480886651021,0.048079000000143424,5.341858863830566,0.24451583235131272,0.17409070000030624,0.0,0.20004559999870253,12792.06289228861,0.09525779999967199,af6ec41bf0c2c0e9,0.016891100000066217,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
21,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,1.0,1.0483421514996663,1094.5911537641025,0.14551290000053996,0.08352631269768146,331.7772979574478,0.09661480000067968,216.04719831001978,351.0237264390783,0.399246500001027,4.713266849517822,256.0,0.0017372000002069399,5.128443425634561,837422.1132097875,0.008116499999232474,181.52540697052402,203.61985794340768,60.0,0.04704859999947075,1.134765812198357,2.9405980476974247,1.5047422203874885,0.10545119999915187,0.0,3146.6507186346685,0.04952849999972386,7.036527633666992,0.4768205546517358,0.15965950000099838,0.0,0.2341580000011163,16419.410869613752,0.09689860000071349,abc09423ec4b4bfc,0.017350799998894217,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
22,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,40.0,1.0483421514997082,407.6769947932088,0.13915219999944384,0.04734213271076053,282.0260170126034,0.08690319999914209,205.55153340246878,483.5250918493841,0.40638010000111535,5.130095481872559,256.0,0.0010474999999132706,3.5546872575060666,749506.9792481705,0.007472299999790266,172.47390883486608,202.21702371444138,66.0,0.041171100001520244,1.0074400785712738,2.1108974250920114,0.8999923223219064,0.11584330000005139,0.0,2542.9939726515004,0.04724519999945187,4.630527973175049,0.3524715979850966,0.15695020000021032,0.0,0.20594030000029306,7410.443976938312,0.09614510000028531,af92c569c0964d3e,0.017569499999808613,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
23,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,0.0,0.0,1086.5133043393325,0.12835510000149952,0.04645003418618878,366.2088657748075,0.08513470000070811,212.28145354888778,338.88263955004805,0.39841320000050473,2.8031740188598633,256.0,0.0013001999996049562,4.294857097254674,946174.1531396965,0.008268199999292847,177.55493966913127,200.44975128436388,64.0,0.056176400001277216,0.6771091336243015,2.2894609971581867,2.711320482088997,0.11087339999903634,0.0,1836.6359020605255,0.04758829999991576,4.569844722747803,0.6962306127045285,0.15521269999953802,0.0,0.1458216999999422,12527.736390377991,0.09991679999984626,ebb6346a9694cb0c,0.017216000000189524,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
24,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,3.0,1.0483421514997082,498.8444838994294,0.18955260000075214,0.02485316857718583,526.1304624463568,0.10169610000048124,210.6240442027489,443.77120032301656,0.63727309999922,4.35632848739624,256.0,0.0020649999987654155,4.2234509562305185,923099.5167945785,0.007833499999833293,176.5645665153907,200.01801756181445,46.0,0.03896850000091945,0.8689102337367898,1.4418042296676579,0.8139210128234116,0.13067269999919517,0.0,1752.640663049854,0.0567243999994389,3.8562698364257812,0.28659914334681075,0.18236160000014934,0.0,0.11379970000052708,12264.052348401212,0.11713629999940167,e667cb98336360d8,0.02013720000104513,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
25,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,3.0,1.0483421514997082,855.7511240391908,0.18440259999988484,0.04801156924124857,500.77469631327904,0.10325329999977839,215.06042629855105,436.83836869354883,0.49613789999966684,4.9526824951171875,256.0,0.0023726999988866737,5.056275716263643,848972.0682485168,0.008636700000351993,180.47504078619446,203.9321731733364,53.0,0.04380239999954938,1.0360024865701751,1.9536455968167068,0.9837878220817803,0.131508099999337,0.0,3922.888951914961,0.05446299999857729,5.802328109741211,0.33519859403362845,0.16983519999848795,0.0,0.15121220000037283,20215.820282245288,0.11583360000076937,ea6d8dd2b225c8ca,0.021187999998801388,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
26,original_docs\HL25ARU000191509 - MORTAGE DEED- ORG.pdf,3.0,1.0483421514997082,516.1280838844414,0.18006070000046748,0.026560868430212322,621.4940535939824,0.10134900000048219,212.37382310892644,476.219131226801,0.30740570000125444,4.230876445770264,256.0,0.0017298000002483604,4.72996842277425,945227.1720321387,0.00788260000081209,178.89990057596114,202.76987291006384,59.0,0.04195140000047104,0.8470566481030282,1.2421025879848657,0.49013341987088105,0.12442870000086259,0.0,1538.623399233023,0.05920189999960712,4.143158912658691,0.2428231169375645,0.19102010000096925,0.0,0.1272145000002638,16507.925437955328,0.11613089999991644,a63fcbc370b89186,0.020312399999966146,,,PDFium,PDFium,D:20250430131636,,0.018927199998870492,[],False,0.0,Exiftool not found,{},0.007400899999993271,original
1,original_docs\HL25MLI000187639 - MOE - ORG.pdf,5.0,1.0483421514997082,1318.1549705444395,0.1911908999991283,0.07431527217632529,554.5639605047774,0.1067070999997668,222.20343736026024,464.31425658203403,0.3791820000005828,5.406961917877197,256.0,0.001688500000454951,7.315498043866052,845468.5028046566,0.01022240000020247,188.60846601382832,210.94184386718683,69.0,0.05701220000082685,1.212644618770811,2.340058175930822,1.4303068630127158,0.13407290000031935,0.0,2860.551085222009,0.05646259999957692,8.70943832397461,0.35811902007742047,0.18741070000032778,0.0,0.31029230000058305,33182.42011407049,0.1158795999999711,be32d072d2e6c3c1,0.021962299999358947,,,PDFium,PDFium,D:20250430140418,,0.020738100000016857,[],False,0.0,Exiftool not found,{},0.009665100000347593,original
2,original_docs\HL25MLI000187639 - MOE - ORG.pdf,4.0,1.0483421514997082,849.2450917916141,0.19800559999930556,0.04621400178189069,607.7625090259664,0.10284309999951802,217.8367193028491,475.23216920070905,0.5698367999993934,4.830260276794434,256.0,0.001174300001366646,6.098505901202843,908916.7690094267,0.007973800000399933,184.39548496144386,203.928794744631,61.0,0.05001850000007835,0.9550713319070127,1.5752507928446626,0.611217441763241,0.13228979999985313,0.0,1762.3110167706675,0.05716580000080285,5.994406223297119,0.2851334028509734,0.1861788999995042,0.0,0.1776967000005243,24481.639466452016,0.11817169999994803,fa7ed0c252d0cc72,0.020481699999436387,,,PDFium,PDFium,D:20250430140418,,0.020738100000016857,[],False,0.0,Exiftool not found,{},0.009665100000347593,original
3,original_docs\HL25MLI000187639 - MOE - ORG.pdf,3.0,1.0483421514996663,698.2257069553694,0.17979310000009718,0.03998963341769736,570.9445792911387,0.10268679999899177,215.655555649924,492.10109984907666,0.4670940000014525,4.37429141998291,256.0,0.0011579000001802342,5.38574238220763,924109.5817590451,0.007819000000381493,182.5771111408172,206.48526211660425,52.0,0.050779199998942204,0.8496578810966022,1.4687808390224693,0.6088573949697202,0.12920880000092438,0.0,1950.7902790269864,0.0550426999998308,5.035315990447998,0.2971646112307959,0.18643110000084562,0.0,0.15779210000073363,20105.368656139406,0.12091940000027535,fd2a41a257aad4a3,0.024624799998491653,,,PDFium,PDFium,D:20250430140418,,0.020738100000016857,[],False,0.0,Exiftool not found,{},0.009665100000347593,original
4,original_docs\HL25MLI000187639 - MOE - ORG.pdf,5.0,2.0966843029993742,384.38554151715186,0.17667919999985315,0.025893837737340653,342.78867634869,0.08961880000060773,206.03636515398549,347.68416579892255,0.4833914000009827,5.238868236541748,256.0,0.0010615999999572523,3.0544030710691565,894222.3550701514,0.009268199999496574,171.4630964805706,194.9363651462556,65.0,0.05913460000010673,1.3193970739520446,1.6091930994166075,0.649887379965034,0.11450839999997697,0.0,812.036133869138,0.04779440000129398,4.474865913391113,0.19638988292235746,0.1684585999992123,0.0,0.11582149999958347,5369.326985730632,0.10024949999933597,ab3f24c4d0f0b333,0.017775399999663932,,,PDFium,PDFium,D:20250430140418,,0.020738100000016857,[],False,0.0,Exiftool not found,{},0.009665100000347593,original
5,original_docs\HL25MLI000187639 - MOE - ORG.pdf,5.0,2.0966843029993742,364.9559544489481,0.16115170000011858,0.029786012996204078,297.4360670626828,0.08994589999929303,205.41996537139235,330.2084091312191,0.3562106000008498,5.446063995361328,256.0,0.0012101000011170981,2.9410224663492377,888070.9554200963,0.00988370000050054,170.64063934557262,191.15194659994128,68.0,0.06664110000019718,1.3079207360226468,1.611296896503044,0.676915567375555,0.12633400000049733,0.0,1001.5444194744118,0.04941300000064075,4.552484035491943,0.19881803414167892,0.15928469999926165,0.0,0.12142370000037772,4669.803344577861,0.09987180000098306,a7376cc8d0f09333,0.017130499998529558,,,PDFium,PDFium,D:20250430140418,,0.020738100000016857,[],False,0.0,Exiftool not found,{},0.009665100000347593,original
6,original_docs\HL25MLI000187639 - MOE - ORG.pdf,2.0,0.0,264.41658875739796,0.14522589999978663,0.03406483519692304,260.8333040113325,0.08562609999898996,202.79376290894635,388.310736231467,0.4802374000009877,4.302483558654785,256.0,0.0015222999991237884,2.5767198177479136,932093.6836568821,0.009343099998659454,168.59407037780852,194.46176606151644,71.0,0.04365270000016608,0.8127708360975116,1.5294338796042273,0.9307809772115757,0.10949380000056408,0.0,1545.1613123589066,0.047643199999583885,3.1097095012664795,0.3135141774364087,0.1579810000002908,0.0,0.1393409000011161,4757.204322635159,0.1005219999988185,af1f2f0ecce0c4e0,0.017403800000465708,,,PDFium,PDFium,D:20250430140418,,0.020738100000016857,[],False,0.0,Exiftool not found,{},0.009665100000347593,original
7,original_docs\HL25MLI000187639 - MOE - ORG.pdf,4.0,1.0483421514997082,716.2214482518654,0.15418299999873852,0.043154761137672845,474.64547747117876,0.08793270000023767,212.09275421288854,404.4318174809275,0.41160839999974996,5.073962688446045,256.0,0.000930500000322354,4.6189511770770935,907544.8897595189,0.008195500000510947,178.21102503382724,200.14690115610128,73.0,0.0527961999996478,1.0511153781718365,1.6222979749735063,0.7171836177803296,0.09651819999999134,0.0,1338.51375530239,0.04817989999901329,5.1072821617126465,0.27052333002082507,0.1607985999999073,0.0,0.1424394999994547,14981.115784414707,0.09720860000015819,fea5e116b56142e1,0.017603100000997074,,,PDFium,PDFium,D:20250430140418,,0.020738100000016857,[],False,0.0,Exiftool not found,{},0.009665100000347593,original
8,original_docs\HL25MLI000187639 - MOE - ORG.pdf,3.0,1.0483421514997082,247.9890011605416,0.1653111000014178,0.017592520954223083,402.7433758594957,0.09715899999901012,202.96551350836322,406.0039222495902,0.2744148000001587,4.228104114532471,256.0,0.0012106999984098366,3.0510757851042882,970737.040255305,0.010018799999670591,169.25446895893884,194.55478169298152,57.0,0.05457449999994424,0.8220404900064474,0.9646842490375418,0.35931743334989646,0.10983889999988605,0.0,543.5540563942708,0.04858120000062627,2.6293652057647705,0.18845067937250815,0.15742429999954766,0.0,0.1217715999991924,5296.2949004139555,0.09746289999930013,e11363769eac9c25,0.017520599998533726,,,PDFium,PDFium,D:20250430140418,,0.020738100000016857,[],False,0.0,Exiftool not found,{},0.009665100000347593,original
1,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,8.0,2.0966843029993742,958.5315229289766,0.15820290000010573,0.11360319216554061,342.32609504736746,0.10076089999893156,218.26458216730302,413.58453376886223,0.4838462999996409,5.851001739501953,256.0,0.0012163999999756925,7.628144875935696,780812.3206342857,0.007566100000985898,184.65409040819551,210.35894241948085,59.0,0.04391869999926712,1.2921139464990545,2.469632384734282,1.3403742810980301,0.12559200000032433,0.0,3105.326804152032,0.0536591000000044,8.685142517089844,0.3401940180774643,0.163731500000722,0.0,0.3270040000006702,17788.118592959083,0.10212660000070173,ff2623c8919c9a6a,0.01783660000000964,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
2,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,0.0,0.0,355.81877088318646,0.1537661999991542,0.05430124720179085,351.73693372023683,0.09474299999965297,210.92937635821426,525.6197889383901,0.37573609999890323,4.045138835906982,256.0,0.0015989000003173715,4.16362855384865,879538.5021076974,0.007584299999507493,178.18668813254578,209.12434342960688,61.0,0.05783030000020517,0.7581511663952695,1.532556587793617,0.5789410280715874,0.11583330000030401,0.0,2719.8878424516324,0.055711999999402906,4.594181060791016,0.3341091182617766,0.16556200000013632,0.0,0.2853321999991749,12102.00979515111,0.10707270000057179,bb07c6e131c5b519,0.019074400001045433,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
3,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,11.0,3.145026454499083,1333.8920825796324,0.1542085999990377,0.12717946099077282,296.9619596759348,0.09630880000077013,216.04739551032168,388.34420515580746,0.4794315999988612,6.610562324523926,256.0,0.0009570000001986045,6.071656571577529,740532.610917373,0.007458699999915552,182.50492152368022,209.11412029350194,64.0,0.06357410000055097,1.691314678285083,2.97478699070135,2.523468014815504,0.11785299999974086,0.0,2687.3188385793164,0.04602999999951862,9.667558670043945,0.3401379341970054,0.15887330000077782,0.0,0.32397949999904085,14560.772458891763,0.09285230000023148,fe77b588c0c9b4a0,0.017603300000700983,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
4,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,5.0,1.0483421514997082,78.30674622148113,0.16688459999932093,0.005989647159665441,303.5495236179019,0.08058559999881254,190.865390336512,402.30483271718015,0.3733704999995098,4.6260085105896,255.0,0.0008058000003074994,1.4924724498462933,966834.2138523874,0.00741089999974065,157.35313109203074,184.31544745995163,56.0,0.04750599999897531,0.963949079561511,1.043425404964817,0.2632054808532335,0.11046390000046813,0.0,225.97243493442173,0.047669699999460136,2.374525785446167,0.14677718381593677,0.1558195000015985,0.0,0.12294829999882495,1252.0697294162535,0.09613090000129887,907099cf2672d9ce,0.017399300000761286,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
5,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,10.0,2.0966843029994164,782.2001999509494,0.15185639999981504,0.11418248763827621,280.7962788827983,0.09640510000099312,213.7358718290833,437.671109556528,0.5087725000012142,6.436605453491211,256.0,0.0010884999992413213,5.4604223037586275,763003.1290094915,0.00878990000092017,180.56058889072622,209.47077176748303,71.0,0.0504082000006747,1.4147943354013852,2.2629674911352233,1.3086994737723554,0.0978899999990972,0.0,2642.822232584499,0.04997370000091905,7.955477714538574,0.28284212368399325,0.15706630000022415,0.0,0.2757314000009501,12865.995184190717,0.09523319999971136,ff73b588c88da1c0,0.02271189999919443,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
6,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,5.0,1.0483421514997082,71.96928103282687,0.15435510000133945,0.009998081300482775,273.0757144981163,0.08166940000046452,190.80155778055754,448.34903264674267,0.43918310000117344,4.726587295532227,237.0,0.0008929000014177291,1.5059878862004283,961232.8113723918,0.008195599999453407,157.6011691822873,186.9582077729621,58.0,0.04917879999993602,0.9077324659457559,0.9024478209698048,0.18386828776360326,0.10812380000061239,0.0,192.29804308176364,0.04458920000070066,2.3020987510681152,0.13186618221836025,0.14980220000143163,0.0,0.12224650000098336,1450.9610187093106,0.09464980000120704,904c9b63ccd7ccc9,0.01683190000039758,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
7,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,3.0,1.0483421514997082,402.9617790869502,0.150001500000144,0.033494395535076556,428.20013750248023,0.0905335000006744,207.41603612154202,466.0969248630355,0.414918000000398,4.50986385345459,256.0,0.0011651999993773643,3.7850868268996383,935702.1631206159,0.00980379999964498,173.9803906731315,200.32951691022112,56.0,0.05445239999971818,0.8156748320798403,1.2920601833679657,0.5011149325211913,0.11208299999998417,0.0,1378.3412492212633,0.04707830000006652,3.79833722114563,0.26139475229888903,0.15494530000069062,0.0,0.13998410000021977,11035.576006115667,0.10411369999928866,ea4894b69dd1b391,0.021459200001118006,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
8,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,0.0,0.0,35.67169944499111,0.13912180000079388,0.00581510307841869,295.0230610158134,0.0830110999995668,185.0112186432179,475.4263705345077,0.4892771000013454,2.115405797958374,253.0,0.0017124999994848622,0.9757954515590118,1019540.8018847648,0.009727700000439654,151.92009537704587,180.73687016393694,49.0,0.053517700000156765,0.29009957883876847,0.43540340379214754,0.07282046804303424,0.10331140000016603,0.0,134.30685877376223,0.04810240000006161,0.7843447923660278,0.2162472064813002,0.1653100000003178,0.0,0.11187220000101661,1140.537769383527,0.09949800000140385,d499d9666c9172cc,0.016744300000937073,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
9,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,1.0,0.0,205.76245242593814,0.1459591000002547,0.026931277677546335,312.7189420491994,0.08457409999937227,201.23910252034915,448.1367968155217,0.4339884000000893,4.00566291809082,256.0,0.001682000000073458,2.820838003305956,958686.1047749401,0.008192600000256789,167.85534998878856,195.81780635900398,53.0,0.04238140000052226,0.7362632196807776,1.2954942655102313,0.5455724764620106,0.11161600000014005,0.0,732.4578479510197,0.051397800001723226,2.8618578910827637,0.2774382462332367,0.16062050000073214,0.0,0.11704960000133724,4957.104615992519,0.09779359999993176,f0713127cace2ecc,0.01646009999967646,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
10,original_docs\HL25MLI000187639 - SALE DEED - ORG.pdf,0.0,0.0,37.50895067025348,0.12637100000029022,0.005107800911040211,304.36201425060926,0.08263649999935296,184.63907121716818,517.1304840052072,0.4012014999989333,1.7125407457351685,254.0,0.0014726999997947132,1.0466329842886446,1023197.5625874872,0.008490600001096027,151.6900629021081,181.357674608549,45.0,0.04671229999985371,0.2212498164892902,0.36334332271401726,0.07846987003335623,0.10983719999967434,0.0,134.26203875654664,0.04967440000109491,0.6252373456954956,0.2408993832400761,0.15239089999886346,0.0,0.1103700999992725,1094.918843367444,0.09741240000039397,c4db9b647193cc98,0.018085099998643273,,,PDFium,PDFium,D:20250430140341,,0.018654699999387958,[],False,0.0,Exiftool not found,{},0.007439299999532523,original
1,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,2.0,0.0,1282.3526931100625,0.07627030000003288,0.04648138554807275,603.873961153971,0.044069699999454315,210.361299269392,345.8479149045569,0.17470829999911075,3.959139347076416,256.0,0.0005722999994759448,3.9980164234489313,945366.0909034545,0.006070199999157921,176.29872656482328,203.44986962860477,95.0,0.04483819999950356,0.8076272349243241,1.6802210630679564,0.9072518913163353,0.059592899999188376,0.0,1584.0324584016778,0.022112299999207607,5.695182800292969,0.3926097113524972,0.06210509999982605,0.0,0.17552879999857396,25304.241919522556,0.04535150000083377,ea6391d2c639c29d,0.007815500001015607,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
2,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,3.0,1.0483421514997082,794.1993712353903,0.14206999999987602,0.09148525070804579,311.69085239949237,0.09590249999928346,215.15647090756332,447.704793689779,0.3209427000001597,4.8743133544921875,256.0,0.0010597000000416301,5.099087591482837,862372.4703961607,0.007960700000694487,181.7675428412886,208.3031077303246,72.0,0.05964820000008331,1.0470738262395787,2.286052184844473,1.2974358501300736,0.11853789999986475,0.0,2090.0864850008256,0.05128499999955238,6.493109703063965,0.38079995314457704,0.16552770000089367,0.0,0.2403852999996161,17748.05587946754,0.09854919999997946,ff5719c8c0b88539,0.017487099999925704,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
3,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,0.0,0.0,527.8807466222034,0.13284629999907338,0.024998814370330802,592.7126958361443,0.08693810000113444,212.56465605767693,407.9443216718103,0.2895115999999689,2.137070655822754,256.0,0.0014195999992807629,4.855091597945849,987016.2767555648,0.00884079999923415,178.87085337316316,199.74807978064086,73.0,0.05888720000075409,0.4034323354907633,1.0125196008183763,0.5480689429294895,0.10903669999970589,0.0,979.7580653849078,0.05130549999921641,2.974254846572876,0.4471902177214327,0.15818549999858078,0.0,0.14628889999949024,14485.783404943239,0.10327069999948435,b83ac3c1c6c73935,0.01840730000003532,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
4,original_docs\LAP1RAW000191412 - PATTA DEED - ORG.pdf,5.0,1.0483421514997082,576.5391972257947,0.1779858999998396,0.026990239142906935,566.0174669167145,0.09125640000092972,209.42380293627664,460.4087195448345,0.4790756999991572,5.253553867340088,256.0,0.0009630000004108297,4.294320577691732,889350.2770495011,0.009481000000960194,176.17068698160418,200.93579639995107,68.0,0.046725800000785966,1.1659475460469992,1.3555233418196864,0.46724432552851447,0.11556250000103319,0.0,975.9693366459215,0.046903000000384054,4.77524995803833,0.18455126982537662,0.1587682000008499,0.0,0.12646290000157023,13514.441979741887,0.0997440999999526,fe7f84d0c490b8a6,0.023569999999381253,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430130815+05'30',D:20250430130815+05'30',0.01854740000089805,[],False,0.0,Exiftool not found,{},0.008017599999220693,original
