noise_mad,noise_wavelet,noise_laplacian,time_calculate_noise_features,edge_density,edge_strength,time_calculate_edge_features,print_pattern_energy,print_pattern_variance,time_calculate_print_pattern_features,ela_mean,ela_variance,time_calculate_ela,saturation_variance,value_variance,time_calculate_color_features,histogram_entropy,histogram_spread,time_calculate_histogram_features,high_freq_energy,moire_score,halftone_score,time_analyze_frequency_domain,page,type
3.0,1.0483421514996663,170.59514528514603,0.3271381999998084,0.06520204934306155,48.58588389952342,0.1838303999998061,213.1630090736929,360.75282840960097,0.23901230000001306,0.631857991569349,0.9225592628879262,0.2876452000000427,0.0,2060.4886937758156,0.10718069999984436,5.061314582824707,256.0,0.0023599999999532884,180.4493321191696,249.25102071142555,115.0,0.14774050000005445,2,original
0.0,0.0,107.21152895276478,0.29247010000017326,0.01709513621958473,23.54866042587732,0.15548730000000432,209.96567823325822,304.5635431601678,0.2893392999999378,0.24872668643307974,0.4162650011015213,0.27814200000011624,0.0,953.7352043454323,0.11169930000005479,2.3484575748443604,256.0,0.002044600000317587,174.441875612062,239.16963526910206,120.0,0.16725709999991523,3,original
4.0,1.0483421514997082,139.42889370807126,0.36742569999978514,0.017534338182629314,36.050317251365655,0.17378660000031232,207.62059142883618,342.67622753653046,0.2615920999996888,0.6519042381305514,0.5648742633316514,0.28549370000018826,0.0,953.177527217745,0.10549970000010944,5.254297256469727,256.0,0.0013984000001983077,173.96453859782778,241.9434237220816,116.0,0.16433219999998983,4,original
5.0,1.0483421514997082,171.42822782737622,0.3630499000000782,0.022919404940034655,39.283532369849745,0.16495320000012725,208.9938254748013,295.4400225420876,0.2001375999998345,0.6950521200489365,0.6960546445408297,0.2841131000000132,0.0,1588.3212210255363,0.10654169999997976,5.375654697418213,256.0,0.0016102999998111045,178.8661363225735,241.16885086865258,138.0,0.17055729999992764,5,original
4.0,1.0483421514997082,78.53267836187612,0.3470572999999604,0.012556268106641242,29.28340297539356,0.16231520000019373,205.87837454226445,367.64431003988597,0.13807009999982256,0.6201569318640214,0.5324438438677512,0.2618352999998024,0.0,1985.565963988609,0.10379400000010719,5.271635055541992,256.0,0.0016332000000147673,171.25245534592554,243.17809964357428,105.0,0.12988899999982095,6,original
5.0,1.0483421514997082,92.85399194484702,0.3498728000004121,0.011962165259893643,29.86482965735508,0.1705098000002181,204.98267123781258,293.1644502308669,0.2753437000001213,0.6494476809692722,0.5622070350617127,0.2799377999999706,0.0,677.5002746733591,0.10501539999995657,5.088423728942871,256.0,0.001787500000318687,174.289287670844,234.47443239322476,119.0,0.13950049999994008,7,original
4.0,1.0483421514997082,98.14060743617557,0.38213489999998274,0.017826244425936093,30.20367390787201,0.16888239999980215,201.72103742987733,354.6744729075515,0.20653129999982411,0.6329788841478408,0.544927107492815,0.2786007999998219,0.0,1073.6339037877792,0.10789800000020477,5.207441806793213,256.0,0.001343899999938003,170.37975923854543,239.04416878145437,130.0,0.14354929999990418,8,original
5.0,1.0483421514997082,24.72558369771471,0.36226940000005925,0.0023264261291239263,19.442520746586183,0.16218579999986105,180.49317499268068,296.3332985647788,0.1408212999999705,0.648783332874992,0.4856058220155633,0.27782329999990907,0.0,101.3197898751121,0.10564329999988331,4.86948823928833,254.0,0.0015269000000444066,157.6718981544869,216.1522389932682,104.0,0.13812060000009296,9,original
5.0,2.0966843029993956,223.2775213196261,0.3824558999999681,0.03190807174658661,48.57432609602878,0.16654449999987264,208.0688346825064,329.473844192535,0.22766530000035345,1.046251073066926,1.1491930088689575,0.2917339999999058,0.0,1316.1129700202048,0.10559430000012071,5.5772223472595215,256.0,0.0017668000000412576,183.1777414624725,240.00094239149652,108.0,0.16423070000018924,10,original
5.0,2.0966843029993956,127.21880960315177,0.4157791000002362,0.01618191805998956,35.964208678470044,0.1878790000000663,196.61799636113338,318.16328914761027,0.24092549999977564,0.9556397305439959,0.9008923216482225,0.2883827000000565,0.0,610.7981368109389,0.10568889999967723,5.2201313972473145,255.0,0.0014817999999650056,174.22163421463006,228.5487940200167,117.0,0.17623090000006414,11,original
3.0,1.0483421514996663,247.64654253776828,0.3174521000000823,0.033123922834431614,53.44874179926095,0.1671332999999322,220.11685060594235,274.1808785872752,0.19146530000034545,0.612891994288888,0.8322876744855972,0.2902782000001025,0.0,2347.402454443375,0.11719739999989542,4.633991241455078,256.0,0.0017685000002529705,184.40809427864136,248.62043894331603,112.0,0.17806459999974322,1,original
0.0,0.0,301.5934936137346,0.30686310000010053,0.04157573897951845,59.424437659773986,0.16058569999995598,222.19808231556289,260.512275410261,0.17835680000007414,0.4698210662366349,0.8470283266886491,0.27668930000027103,0.0,2686.450781084302,0.10298710000006395,3.50001859664917,256.0,0.0019983000001957407,184.62493728790992,249.41554402727667,104.0,0.13322310000012294,2,original
3.0,0.0,173.43110163351224,0.33907619999990857,0.023854704288613488,39.56155063007421,0.16301619999967443,215.35842653512546,279.1762186795331,0.1846306000002187,0.5279868458253352,0.634707082015377,0.27303170000004684,0.0,1622.6523835069627,0.10542910000003758,4.333118915557861,256.0,0.002500699999927747,179.97616605561672,244.62393072262324,114.0,0.1294287999999142,3,original
7.0,1.0483421514997082,491.5629833186367,0.3822920000002341,0.010107754499113037,27.707631508353657,0.18080950000012308,204.52059977105492,286.3668967837495,0.2051131000002897,0.8349455910670597,1.064087985735007,0.3147039999998924,0.0,619.2243474534896,0.11966500000016822,5.4203596115112305,256.0,0.0018725999998423504,182.29515583241258,233.50669880029704,197.0,0.16185499999983222,1,original
7.0,1.0483421514997082,1284.3165254871794,0.4007612999998855,0.019053193894435855,42.72792662818126,0.20464300000003277,213.24062163746615,263.00760595412515,0.2895868000000519,0.8435162080205316,1.3893630622451953,0.33149649999995745,0.0,1273.3727183562755,0.13038280000000668,5.249917984008789,256.0,0.002245499999844469,192.05670419501158,238.65465036048312,207.0,0.20055699999966237,2,original
9.0,1.0483421514997082,230.77610936871733,0.37070470000026035,0.03948350087119689,54.044373059431756,0.18536680000033812,216.65059583894262,285.51286059274986,0.21079260000033173,0.849221391234419,0.9800537484125418,0.30764070000032007,0.0,5408.56258463664,0.11263230000031399,6.439138889312744,256.0,0.00206320000006599,185.64958961064434,246.56129334417744,107.0,0.18969379999998637,1,original
6.0,1.0483421514996663,149.14787919185042,0.41100630000028104,0.023212253577297826,35.89969282550646,0.19382649999988644,208.38713154669563,308.27887143710984,0.22511869999971168,0.5625679016165742,0.603895189888823,0.30055780000020604,0.0,2037.1670950868,0.11897410000028685,5.360386848449707,256.0,0.0018574999999145803,176.5298806740469,244.29104944924234,113.0,0.15022030000000086,2,original
9.0,1.0483421514997082,378.777594944532,0.39891050000005635,0.045436636692314826,57.37654843770908,0.1911104000000705,217.16192032065365,265.7886146827685,0.18267939999986993,1.016917118170363,1.4535978802426601,0.3109729000002517,0.0,5496.762053547693,0.11136219999980312,6.399060249328613,256.0,0.0014718000002176268,187.76406824082335,244.61173413526257,105.0,0.13477689999990616,3,original
5.0,1.0483421514996663,106.00112304465304,0.3717309999997269,0.011896610345576639,23.055823884734163,0.18466890000036074,200.35215176830624,308.1804257176345,0.28612799999973504,0.550443315008015,0.5958062362509688,0.2969181000003118,0.0,1452.4438541154395,0.12031729999989693,5.10457181930542,256.0,0.002323799999885523,172.69027871146776,238.84447754488616,117.0,0.16877619999968374,4,original
9.0,1.0483421514997082,198.61100756172974,0.3828985999998622,0.037299954969679264,50.11029756825577,0.1806229999997413,215.86436353113416,289.1781811337939,0.2896526999998059,0.8259105086926304,0.9475685299753924,0.30704940000032366,0.0,5306.899292884895,0.1106590999997934,6.384161949157715,256.0,0.0025264000000788656,184.63670499478596,247.3235484487387,116.0,0.1531989000000067,5,original
5.0,1.0483421514997082,149.86049983863134,0.38384890000043015,0.01721019781509611,33.47017173901577,0.1815121999998155,208.76189990507567,301.4860551506157,0.20649870000033843,0.6097991307693574,0.6040285857251774,0.31082180000021253,0.0,1144.4201771831779,0.12298400000008769,5.234958648681641,256.0,0.002211999999872205,179.20927913951476,240.55042689109456,101.0,0.21081899999990128,6,original
3.0,1.0483421514997082,80.04998987216034,0.37607930000012857,0.014920882689862662,26.15001124474632,0.16643770000018776,205.4870105474989,295.63115922722494,0.27407270000003336,0.6009095601084423,0.5130599660592914,0.2811773000003086,0.0,711.8020352135035,0.10263309999982084,4.883219242095947,256.0,0.0020995000004404574,171.6266929127714,238.77748838670976,101.0,0.15299140000024636,7,original
0.0,0.0,213.36725883787452,0.29639399999996385,0.026521530859217428,29.710142575760408,0.16288239999994403,206.32538865013615,397.1713713085112,0.14124439999977767,0.5525152187465621,1.305452940607804,0.2712799000000814,0.0,2088.280738880819,0.1076786000003267,3.659050941467285,256.0,0.002155399999992369,176.17495419753718,241.52765439883765,100.0,0.12453170000026148,1,photocopy
0.0,0.0,212.66437529303872,0.2875413000001572,0.03609274391476337,37.95933771030163,0.14986480000015945,207.5376452960397,324.9756558474275,0.22052550000034898,0.3731769726918862,0.8078510463027344,0.266019199999846,0.0,1530.8393537440627,0.10472770000023957,2.6419529914855957,256.0,0.0028173000000606407,177.80725673478915,241.96236415086543,108.0,0.1510321999999178,2,photocopy
0.0,0.0,212.17672522067954,0.28958430000011504,0.03228656958117772,38.31927306523917,0.15796850000015183,208.21174115306863,325.53266800705194,0.17485779999969964,0.3798023804927733,0.8403586280555987,0.2723846999997477,0.0,1562.9897203541675,0.10686399999985952,2.608825922012329,256.0,0.0025157000000035623,178.5548179317306,240.59010534393082,123.0,0.14641419999998107,3,photocopy
0.0,0.0,117.56377346650008,0.27640450000035344,0.01965723535601431,22.359410303996913,0.14593310000009296,204.14624056714172,342.6122583383077,0.19815860000016983,0.22424491082232548,0.5367401816316754,0.26247200000034354,0.0,1151.5905563407634,0.1066424000000552,1.7065351009368896,256.0,0.002316300000074989,174.38774152418145,237.14922270390971,109.0,0.15295860000014727,4,photocopy
3.0,0.0,184.8702520969433,0.32510599999977785,0.029929832709434043,41.5801010253107,0.18175060000021404,212.68774158207805,361.91321937454074,0.2310790999999881,0.6265337436517181,1.0050933785826381,0.2786354999998366,0.0,1809.6324673539552,0.10519869999961884,4.4008355140686035,256.0,0.0031051000000843487,181.80476080673256,244.63421878644473,115.0,0.20004900000003545,5,photocopy
1.0,0.0,194.14494552737838,0.31582350000007864,0.03567097344889382,44.84420306413983,0.16563089999999647,213.66162074709686,350.4459236320916,0.27636030000030587,0.5261612957929811,0.9124582237464811,0.2736303000001499,0.0,1836.5563176264136,0.10688399999980902,3.797797679901123,256.0,0.00274970000009489,182.0437824249025,243.701360803196,100.0,0.13787150000007387,6,photocopy
2.0,0.0,199.42759122074617,0.2968775000003916,0.03295037516279807,45.12657624143464,0.16426040000033026,213.66613241822105,358.05850478448565,0.30556139999998777,0.6090124049495195,1.0166089927308721,0.2805521000000226,0.0,1966.011591343982,0.10653320000028543,4.290023326873779,256.0,0.002289900000050693,180.3864377382608,244.71579753615902,104.0,0.15257969999993293,7,photocopy
0.0,0.0,166.32633715533433,0.29295639999963896,0.0358339844848101,33.145024127011254,0.16223840000020573,207.76202531403692,370.0707375555797,0.14170839999997042,0.4998107931656059,0.9620836145043189,0.27157420000003185,0.0,2120.014765630129,0.10463399999980538,3.649885654449463,256.0,0.002205700000104116,177.7210248590538,244.98489469878908,96.0,0.13254209999968225,8,photocopy
14.0,2.0966843029994164,352.0797184249776,0.3976972000000387,0.030809095290276065,53.674740724003684,0.16822799999999916,207.93654517171504,368.22934337786535,0.2515414000004057,1.1846390408150353,1.917807134946545,0.2836953999999423,0.0,1918.6414061238604,0.10490520000030301,5.980804920196533,256.0,0.0017444000000068627,181.26380092469094,245.26985556565452,123.0,0.1466193999999632,9,photocopy
0.0,0.0,80.66237534239778,0.2781448000000637,0.016371805627406893,17.542529497254776,0.14243960000021616,205.1571998352329,354.46532963518683,0.24859939999987546,0.18403185849978085,0.46322436340562084,0.2572012000000541,0.0,719.6386355708474,0.10586670000020604,1.3893539905548096,256.0,0.0017723000000842148,173.6420548781082,236.7665495321483,106.0,0.14751539999997476,10,photocopy
0.0,0.0,251.999849233585,0.2907265999997435,0.027596202242049873,19.382944379205334,0.15165760000036244,203.21989605281155,374.47811704645017,0.1787945999999465,0.36736570578814914,1.0652635546600988,0.26486170000043785,0.0,666.5246543603066,0.10359749999997803,2.1476852893829346,256.0,0.002752399999735644,176.67579061442046,238.18357545697927,107.0,0.14513050000005023,11,photocopy
0.0,0.0,324.645395715921,0.2800357000000986,0.03406267157921855,32.369871404662426,0.15590400000019144,210.15867719408715,333.94553046454024,0.2465991000003669,0.5222120004275491,1.4180066695178541,0.2739854000001287,0.0,1132.0959261957844,0.10614820000000691,2.9207334518432617,256.0,0.0023160999999163323,181.31757644405317,241.545526566358,105.0,0.14940900000010515,12,photocopy
0.0,0.0,178.2761274730113,0.28566060000002835,0.03254010474469627,28.44141365810974,0.1585376000002725,206.0114087983776,326.5734353860751,0.2128826999996818,0.4629874939235235,1.085115302823593,0.27688139999963823,0.0,1539.8446530341598,0.10631579999972018,3.1471686363220215,256.0,0.0020053000002917543,178.66725758944995,243.63072376429932,117.0,0.14106330000004164,13,photocopy
0.0,0.0,253.37058166347398,0.27744440000014947,0.042331884946209965,37.96934699016018,0.1607334999998784,209.30428506354193,300.7171088544036,0.23389739999993253,0.60590220043076,1.4530642544136485,0.28189839999959077,0.0,2093.9392627835086,0.11303970000017216,3.713090658187866,256.0,0.001630600000225968,180.97721257782874,243.3152563095579,124.0,0.1505272999997942,14,photocopy
0.0,0.0,97.92110720256287,0.28977230000009513,0.016015759596304056,18.49052588017124,0.15387909999981275,199.62118419056665,328.400302781837,0.2165477000003193,0.24747778782556756,0.5035539231614549,0.26421410000011747,0.0,678.4976255133379,0.10577120000016293,2.1212782859802246,256.0,0.001923399999668618,172.36227831153312,235.59666372370614,91.0,0.14887529999987237,15,photocopy
0.0,0.0,124.71613601189685,0.28599819999999454,0.019268153282870213,18.77791939157809,0.15036689999988084,201.84942152142366,321.0568986776259,0.20422740000003614,0.2793371922237502,0.729370963491445,0.25553339999987656,0.0,990.1006798055147,0.10422130000006291,1.938035488128662,256.0,0.0016934000000219385,174.35312145894082,236.56379636680006,102.0,0.14599379999981466,16,photocopy
0.0,0.0,265.8581205029402,0.29466839999986405,0.04347401292961759,39.45007525898623,0.15591059999997015,208.85791667955175,339.0661155905095,0.17710780000015802,0.5558904634939187,1.2906038849300567,0.2738236999998662,0.0,2197.97460489765,0.10863050000034491,3.5525827407836914,256.0,0.0022117999997135485,181.24763932478336,245.6897284807173,101.0,0.16640529999995124,17,photocopy
0.0,0.0,230.97078788937995,0.2878240000000005,0.02572705164928495,29.201965675991282,0.1596431000002667,206.2513002318915,405.58008028556685,0.15695279999999912,0.5384350743490715,1.3371246641701768,0.27372150000019246,0.0,2075.5187821737813,0.10458420000031765,3.513331651687622,256.0,0.0029532999997172737,176.0408909396977,242.4543563741281,102.0,0.15389809999987847,1,photocopy
0.0,0.0,159.05683379314067,0.28865059999998266,0.027286723450862613,24.558658056676816,0.15302539999993314,204.51800687622406,293.8683841514872,0.27247170000009646,0.31725970905275097,0.7953294782581184,0.26229749999993146,0.0,1018.8635915295845,0.10275430000001506,2.1874372959136963,256.0,0.0024822000000312983,177.5351964726436,233.76706307259917,113.0,0.1446696000002703,2,photocopy
0.0,0.0,479.7487559372077,0.29519810000010693,0.0367622045150287,45.098212089789264,0.16052840000020296,209.7801109313024,323.3505574167461,0.2107694999999694,0.5997787874342093,1.5353278958283372,0.27630039999985456,0.0,1890.8029372440542,0.10415540000030887,3.399190902709961,256.0,0.002408500000001368,183.14452167237866,244.2020316993361,117.0,0.1413473999996313,3,photocopy
0.0,0.0,87.09532071785034,0.28017069999987143,0.008614313921625934,10.492357631888506,0.1452632000000449,197.84730731667477,326.3864907147779,0.23158339999963573,0.16127448760749025,0.40330699287676053,0.25753999999960797,0.0,415.8135333566015,0.10694370000010167,1.3254170417785645,256.0,0.002021199999944656,170.95522048487598,232.69216317305177,92.0,0.14870829999972557,4,photocopy
0.0,0.0,212.98585772118898,0.28261490000022604,0.03144323627150385,39.55534027216995,0.15652360000012777,208.60364083586194,341.97728166694674,0.2088698000002296,0.3934460315420346,0.8680082967137825,0.2797251000001779,0.0,1517.70297633783,0.103648400000111,2.7167065143585205,256.0,0.0021058000002085464,177.40298952200382,241.09166405603798,129.0,0.13884530000041195,5,photocopy
0.0,0.0,257.6425276344119,0.28367649999972855,0.023911134919572044,24.904608449054344,0.14820090000011987,205.6727051766058,334.63386702713177,0.17490819999966334,0.320935649621869,0.9577078779464795,0.264523900000313,0.0,1127.946644519323,0.10559019999982411,1.9502894878387451,256.0,0.002017599999817321,178.75507918970723,237.93116689719545,120.0,0.16664959999980056,6,photocopy
0.0,0.0,101.10182830931511,0.2860685000000558,0.025884683967956294,22.882111638422284,0.1623688999998194,205.29261638711773,388.76749015658777,0.13955440000017916,0.31316509201820386,0.7398385464006468,0.2650459999999839,0.0,836.4331321934563,0.10378799999989496,2.2309234142303467,256.0,0.002101499999753287,175.02773256801763,240.90170903431545,120.0,0.13576570000032007,7,photocopy
0.0,0.0,87.48552919832073,0.27847520000022996,0.025255396252075263,20.66562357993344,0.14731170000004568,204.41473750808038,370.4056238795772,0.14060609999978624,0.266509323386065,0.6516058996008575,0.2535675000003721,0.0,706.1861805251848,0.10921280000002298,1.8110764026641846,256.0,0.00200570000015432,174.27113312080368,239.4672452043359,113.0,0.14585650000026362,8,photocopy
0.0,0.0,124.26409214232042,0.28612470000007306,0.031164226019421933,25.308147185358198,0.1536922999998751,205.4685894442599,368.18638826013654,0.2618867000001046,0.3674452646854691,0.8815211837078237,0.24553310000010242,0.0,808.9137363645114,0.10415850000026694,2.4027493000030518,256.0,0.002618100000290724,175.66165600088726,239.63983582237566,109.0,0.1832644999999502,9,photocopy
0.0,0.0,22.950524318463977,0.27759340000011434,0.005788936388442219,6.377015415382365,0.14337299999988318,194.01283207143084,403.88424857331904,0.15634719999980007,0.0721969128271959,0.17251838858508137,0.2587178000003405,0.0,398.2029333747076,0.1017415000001165,0.6996636390686035,256.0,0.00165610000021843,160.7448499169019,236.30220423588332,68.0,0.14512899999999718,10,photocopy
0.0,0.0,101.32551049373673,0.27453830000013113,0.027178182917002417,21.58848666182067,0.15087709999988874,203.7062511704548,379.848222221864,0.18125340000005963,0.3247616932825434,0.7592274837747016,0.2661654000003182,0.0,728.8902034901688,0.10415539999985413,2.242264747619629,256.0,0.0025708000002850895,172.35183716244472,239.36072292327304,105.0,0.12647700000024997,11,photocopy
0.0,0.0,22.469196343192895,0.2751303000000007,0.005275733348516842,6.303529425167647,0.14226270000017394,194.54965987424742,390.67067499171924,0.20275500000025204,0.07358246378285624,0.16178175896367275,0.26166779999994105,0.0,365.7144535308652,0.1088448000000426,0.7985050082206726,256.0,0.0021084999998493004,161.281565077578,233.43151541225848,64.0,0.14428600000019287,12,photocopy
0.0,0.0,118.63537079844738,0.28547630000002755,0.031790585149833496,23.460872758788653,0.15027680000002874,203.86613092599328,368.60767576619554,0.1989545999999791,0.38052307001723745,0.8500875864840457,0.26560950000020966,0.0,1334.9642091734727,0.10464730000012423,2.6401021480560303,256.0,0.0025894999998854473,174.4725578630709,240.5484276300566,128.0,0.1470897000003788,13,photocopy
0.0,0.0,144.11859872717943,0.28061829999978727,0.02996101112530038,21.69417468489078,0.1467612999999801,203.93211343513318,354.168983682396,0.20383319999973537,0.34654927676902675,0.9319707098785668,0.2635486999997738,0.0,1850.1596230335326,0.10425510000004579,2.2603001594543457,256.0,0.003045100000235834,175.830915180435,243.19678675301782,101.0,0.14629359999980807,14,photocopy
0.0,0.0,175.18103619377715,0.27691539999977977,0.04687472720740324,31.13457251245774,0.15258730000005016,206.18145470773808,345.1514384548899,0.24546149999969202,0.5195196599040137,1.18946080681792,0.2757395999997243,0.0,1343.7876760179631,0.105266500000198,3.1815574169158936,256.0,0.002263200000015786,177.6055168584243,239.0583664270448,92.0,0.14448219999985668,15,photocopy
0.0,0.0,102.3157673690205,0.2826978000002782,0.035346438937467854,23.230439641940425,0.14940959999967163,203.48267928428714,362.42497313485245,0.24903420000009646,0.3552824647292233,0.8217259785666039,0.26154079999969326,0.0,1175.8815782866122,0.10454479999998512,2.3686699867248535,256.0,0.002002900000206864,172.98734430841674,240.63832461005327,101.0,0.13809230000015305,16,photocopy
0.0,0.0,165.73191337979307,0.29476160000012896,0.040352599154042594,27.232094859621238,0.1562221999997746,205.7178937026981,338.5497125304883,0.20381730000008247,0.4464207493138888,1.0720534896670169,0.26474549999966257,0.0,1229.8507419591426,0.10392159999992145,2.8375227451324463,256.0,0.0030081999998401443,177.21258383601847,240.18007190872757,107.0,0.14566359999980705,17,photocopy
0.0,0.0,107.58953681153926,0.28110960000003615,0.03408851051048576,21.934252434712686,0.15046449999999822,203.8018294966769,361.33398537393776,0.20560139999997773,0.3340666017416212,0.819053787975303,0.26428409999971336,0.0,1269.8215281020775,0.1039082000002054,2.213984727859497,256.0,0.0021827999999004533,174.53904428695873,241.7797779401299,100.0,0.14254619999974238,18,photocopy
0.0,0.0,66.64217174263815,0.27901010000005044,0.009813341156624739,11.286644422732092,0.14892950000012206,197.9446325194233,393.9941420876199,0.1358117000004313,0.20657878451721734,0.5049510584039132,0.26054000000021915,0.0,612.8028924528944,0.10648080000009941,1.7188234329223633,256.0,0.001953100000264385,167.07047646339245,238.95360809587626,87.0,0.1257808999998815,19,photocopy
9.0,1.0483421514997082,228.77692181771388,0.3144640000000436,0.02866262145562853,42.57046370134355,0.16624369999999544,207.26889882367075,415.5155910399445,0.21887459999970815,0.8614582182995099,1.5345444286458403,0.3214889000000767,0.0,1655.1623369428016,0.10631160000002637,5.266592979431152,256.0,0.0014768999999432708,177.0587226986348,243.9376315562283,108.0,0.14545099999986633,20,photocopy
0.0,0.0,296.3602041259411,0.3032508000001144,0.051577939382076075,38.87108509581615,0.16486299999996845,208.54930878673528,325.40775558536785,0.2318209999998544,0.6766916930474082,1.6293852300411888,0.2731282999998257,0.0,2152.147936220615,0.10699139999996987,4.010104179382324,256.0,0.001717099999950733,181.591965892988,245.50275018654216,93.0,0.14701179999974556,21,photocopy
2.0,0.0,291.6487306832785,0.32216040000002977,0.04031362846715589,35.8254446181539,0.15943719999995665,204.78479771006292,374.1714733070841,0.2314331000002312,0.8613133039532562,1.9375114862407812,0.27235380000001896,0.0,1902.1413064251094,0.10393279999971128,4.6392693519592285,256.0,0.002255899999909161,177.43069884261513,239.7045135608704,108.0,0.18462540000018635,22,photocopy
0.0,0.0,146.40375710367124,0.27589480000006006,0.025075215342556086,21.89313677073508,0.14879860000019107,204.01974513051667,331.0700199247101,0.2394907999996576,0.3452676155019164,0.8660332982353576,0.2646695999997064,0.0,1262.7536023552614,0.10384139999996478,2.4669582843780518,256.0,0.0018998000000465254,175.43616744779564,240.9856011157552,105.0,0.15090390000023035,23,photocopy
0.0,0.0,109.15990279292869,0.2859373000001142,0.01772542963730304,17.862515891776276,0.14923610000005283,201.62598638346114,338.09595412706403,0.2663785999998254,0.26994105109668226,0.687518413202913,0.2619494000000486,0.0,919.7859897018392,0.10278040000002875,1.9368492364883423,256.0,0.0017125999997915642,172.75557066245446,236.70640652468876,99.0,0.15281469999990804,24,photocopy
0.0,0.0,238.98999866911586,0.28356299999995827,0.039278147684158514,33.616870866040294,0.1626696999996966,206.3792194126662,350.15583367938495,0.20942230000036943,0.48761292758089014,1.1922401223478527,0.25548440000011396,0.0,2490.8515346962727,0.10389540000005582,3.1870405673980713,256.0,0.002560099999755039,179.05497344215019,244.56170262170457,110.0,0.14786599999979444,25,photocopy
0.0,0.0,99.60635012612414,0.2829946000001655,0.0182536233383691,20.96035363773364,0.15240619999985938,205.05634471913189,349.56079755630105,0.16233299999976225,0.2162638052468561,0.5032485919825025,0.2652969999999186,0.0,876.704142313618,0.10826869999982591,1.6811742782592773,256.0,0.0027064000000791566,173.2013826997901,240.0768082844007,111.0,0.12805669999988822,26,photocopy
0.0,0.0,291.0841658156949,0.2823199999997996,0.04608982495017049,51.19445577659205,0.1626168000002508,214.7305468291538,325.9246356189996,0.2335617000003367,0.6407313212272552,1.4342822996103513,0.27969370000027993,0.0,1713.466468890143,0.1057807000001958,3.7696213722229004,256.0,0.002037599999766826,183.5845205501288,243.06134502399675,137.0,0.1413727000003746,1,photocopy
0.0,0.0,154.314854159177,0.2819774999998117,0.03102893953539509,31.488313200775007,0.15210280000019338,209.02282231522562,314.28262243719877,0.16392140000016298,0.35941431361440923,0.8018059219177452,0.2753075999999055,0.0,887.7404718630911,0.11058920000004946,2.4079267978668213,256.0,0.002042100000380742,179.20227713280374,236.43621006500948,126.0,0.15131479999990916,2,photocopy
0.0,0.0,149.61096902711733,0.28914409999970303,0.02711400940018727,28.14892688164505,0.1539188000001559,209.113390678921,342.3081263060863,0.21381979999978284,0.37427800319459487,0.8528901625291515,0.2720844999998917,0.0,1178.6260219335682,0.11008080000010523,2.6027872562408447,256.0,0.002083600000332808,177.0596983234111,241.58821614298446,116.0,0.14637949999996636,3,photocopy
0.0,0.0,67.05429379693565,0.3096821999997701,0.015454151488434273,16.659164482038783,0.15712989999974525,197.9938018390496,334.43247085447297,0.2478449999998702,0.3928129608789562,0.6333413926637605,0.2808781999997336,0.0,597.3361700282392,0.1038644000000204,3.231369733810425,256.0,0.0019674999998642306,169.64244387779686,233.6141107309713,109.0,0.15251070000022082,4,photocopy
0.0,0.0,96.24123176348377,0.2994923999999628,0.01960155452798794,15.270018646339174,0.15275700000029246,196.69399833113295,352.4230734246609,0.14155010000013135,0.32756988940880133,0.768631281887273,0.2624249000000418,0.0,958.5467985749364,0.10201520000009623,2.5658559799194336,256.0,0.0024340999998457846,168.57501101110714,238.2142565908507,105.0,0.13621890000013082,5,photocopy
0.0,0.0,96.49894757499267,0.2921422999997958,0.018307065265728565,16.73139913819947,0.1559823000002325,196.72329823111107,319.66821020261426,0.2107323999998698,0.4099282909584177,0.765319825503514,0.25029229999972813,0.0,642.9365909566135,0.10636060000024372,3.2494115829467773,256.0,0.0021893000002819463,170.80475896395993,234.843061419042,105.0,0.151089100000263,6,photocopy
0.0,0.0,174.44754276834502,0.2914275000002817,0.031075236532326085,26.79013414685719,0.15401710000014646,204.87794442081307,323.8750335742879,0.13988670000026104,0.46907293996846233,1.06164963562736,0.27126300000008996,0.0,873.9029133237219,0.10932909999974072,3.1197001934051514,256.0,0.0021337000002858986,176.49977454682363,236.31660692404307,113.0,0.1234905000001163,7,photocopy
0.0,0.0,41.31058862362753,0.28025239999988116,0.010924938896905092,9.045347631107646,0.14519770000015342,195.72934867405502,334.64299382580543,0.23008419999996477,0.1448918908368984,0.3265002741735408,0.2649788999997327,0.0,309.91668823322055,0.10449620000008508,1.3276628255844116,256.0,0.002364399999805755,164.7594237993299,232.75516751732386,89.0,0.14510130000007848,8,photocopy
1.0,0.0,356.30340191928315,0.32441319999998086,0.0772273250954384,47.83015453106523,0.17120400000021618,211.35971793339567,332.76061173615483,0.17881919999990714,0.830293130638692,1.9399369304845708,0.2853740000000471,0.0,1880.162837574012,0.1049457999997685,4.552854061126709,256.0,0.002675600000202394,182.94508059523852,244.3848168415964,88.0,0.1843229999999494,1,photocopy
0.0,0.0,156.40421342869726,0.28277150000030815,0.041263506209453876,28.180885618458497,0.1552638999996816,206.2756322527446,405.8571222052568,0.2282506999999896,0.4730849582332258,1.1640820383037351,0.2674165000003086,0.0,1740.8484706203217,0.10158899999987625,2.9868698120117188,256.0,0.001991699999962293,175.46740407706727,246.9884062493075,111.0,0.18667490000007092,2,photocopy
